path,is_shot
shot_005_frame020.txt,0
shot_005_frame021.txt,0
shot_005_frame022.txt,0
shot_005_frame023.txt,0
shot_005_frame024.txt,0
shot_005_frame025.txt,0
shot_005_frame026.txt,0
shot_006_frame000.txt,0
shot_006_frame001.txt,0
shot_006_frame002.txt,0
shot_006_frame003.txt,0
shot_006_frame004.txt,0
shot_006_frame005.txt,0
shot_006_frame006.txt,0
shot_006_frame007.txt,0
shot_006_frame008.txt,0
shot_006_frame009.txt,0
shot_006_frame010.txt,0
shot_006_frame011.txt,0
shot_006_frame012.txt,0
shot_006_frame013.txt,0
shot_006_frame014.txt,0
shot_006_frame015.txt,0
shot_006_frame016.txt,0
shot_006_frame017.txt,0
shot_006_frame018.txt,0
shot_006_frame019.txt,0
shot_006_frame020.txt,0
shot_006_frame021.txt,0
shot_006_frame022.txt,0
shot_006_frame023.txt,0
shot_006_frame024.txt,0
shot_006_frame025.txt,1
shot_006_frame026.txt,1
shot_007_frame000.txt,0
shot_007_frame001.txt,0
shot_007_frame002.txt,0
shot_007_frame003.txt,0
shot_007_frame004.txt,0
shot_007_frame005.txt,0
shot_007_frame006.txt,0
shot_007_frame007.txt,0
shot_007_frame008.txt,0
shot_007_frame009.txt,0
shot_007_frame010.txt,0
shot_007_frame011.txt,0
shot_007_frame012.txt,0
shot_007_frame013.txt,0
shot_007_frame014.txt,0
shot_007_frame015.txt,1
shot_007_frame016.txt,1
shot_007_frame017.txt,1
shot_007_frame018.txt,0
shot_007_frame019.txt,0
shot_007_frame020.txt,0
shot_007_frame021.txt,0
shot_007_frame022.txt,0
shot_007_frame023.txt,0
shot_007_frame024.txt,0
shot_007_frame025.txt,0
shot_007_frame026.txt,0
shot_008_frame000.txt,0
shot_008_frame001.txt,0
shot_008_frame002.txt,0
shot_008_frame003.txt,0
shot_008_frame004.txt,0
shot_008_frame005.txt,0
shot_008_frame006.txt,0
shot_008_frame007.txt,0
shot_008_frame008.txt,0
shot_008_frame009.txt,0
shot_008_frame010.txt,0
shot_008_frame011.txt,0
shot_008_frame012.txt,0
shot_008_frame013.txt,0
shot_008_frame014.txt,0
shot_008_frame015.txt,0
shot_008_frame016.txt,0
shot_008_frame017.txt,0
shot_008_frame018.txt,0
shot_008_frame019.txt,0
shot_008_frame020.txt,1
shot_008_frame021.txt,1
shot_008_frame022.txt,0
shot_008_frame023.txt,0
shot_008_frame024.txt,0
shot_008_frame025.txt,0
shot_008_frame026.txt,0
shot_009_frame000.txt,0
shot_009_frame001.txt,0
shot_009_frame002.txt,0
shot_009_frame003.txt,0
shot_009_frame004.txt,0
shot_009_frame005.txt,0
shot_009_frame006.txt,0
shot_009_frame007.txt,0
shot_009_frame008.txt,0
shot_009_frame009.txt,0
shot_009_frame010.txt,0
shot_009_frame011.txt,0
shot_009_frame012.txt,0
shot_009_frame013.txt,0
shot_009_frame014.txt,0
shot_009_frame015.txt,0
shot_009_frame016.txt,0
shot_009_frame017.txt,0
shot_009_frame018.txt,0
shot_009_frame019.txt,1
shot_009_frame020.txt,1
shot_009_frame021.txt,1
shot_009_frame022.txt,0
shot_009_frame023.txt,0
shot_009_frame024.txt,0
shot_009_frame025.txt,0
shot_009_frame026.txt,0
shot_010_frame000.txt,0
shot_010_frame001.txt,0
shot_010_frame002.txt,0
shot_010_frame003.txt,0
shot_010_frame004.txt,0
shot_010_frame005.txt,0
shot_010_frame006.txt,0
shot_010_frame007.txt,0
shot_010_frame008.txt,0
shot_010_frame009.txt,0
shot_010_frame010.txt,0
shot_010_frame011.txt,0
shot_010_frame012.txt,0
shot_010_frame013.txt,0
shot_010_frame014.txt,0
shot_010_frame015.txt,0
shot_010_frame016.txt,0
shot_010_frame017.txt,0
shot_010_frame018.txt,0
shot_010_frame019.txt,0
shot_010_frame020.txt,1
shot_010_frame021.txt,1
shot_010_frame022.txt,1
shot_010_frame023.txt,0
shot_010_frame024.txt,0
shot_010_frame025.txt,0
shot_010_frame026.txt,0
shot_011_frame000.txt,0
shot_011_frame001.txt,0
shot_011_frame002.txt,0
shot_011_frame003.txt,0
shot_011_frame004.txt,0
shot_011_frame005.txt,0
shot_011_frame006.txt,0
shot_011_frame007.txt,0
shot_011_frame008.txt,0
shot_011_frame009.txt,0
shot_011_frame010.txt,0
shot_011_frame011.txt,0
shot_011_frame012.txt,0
shot_011_frame013.txt,0
shot_011_frame014.txt,1
shot_011_frame015.txt,1
shot_011_frame016.txt,0
shot_011_frame017.txt,0
shot_011_frame018.txt,0
shot_011_frame019.txt,0
shot_011_frame020.txt,0
shot_011_frame021.txt,0
shot_011_frame022.txt,0
shot_011_frame023.txt,0
shot_011_frame024.txt,0
shot_011_frame025.txt,0
shot_011_frame026.txt,0
shot_012_frame000.txt,0
shot_012_frame001.txt,0
shot_012_frame002.txt,0
shot_012_frame003.txt,0
shot_012_frame004.txt,0
shot_012_frame005.txt,0
shot_012_frame006.txt,0
shot_012_frame007.txt,0
shot_012_frame008.txt,0
shot_012_frame009.txt,0
shot_012_frame010.txt,0
shot_012_frame011.txt,0
shot_012_frame012.txt,0
shot_012_frame013.txt,0
shot_012_frame014.txt,0
shot_012_frame015.txt,0
shot_012_frame016.txt,0
shot_012_frame017.txt,0
shot_012_frame018.txt,0
shot_012_frame019.txt,0
shot_012_frame020.txt,0
shot_012_frame021.txt,0
shot_012_frame022.txt,0
shot_012_frame023.txt,1
shot_012_frame024.txt,1
shot_012_frame025.txt,1
shot_012_frame026.txt,0
shot_013_frame000.txt,0
shot_013_frame001.txt,1
shot_013_frame002.txt,1
shot_013_frame003.txt,0
shot_013_frame004.txt,0
shot_013_frame005.txt,0
shot_013_frame006.txt,0
shot_013_frame007.txt,0
shot_013_frame008.txt,0
shot_013_frame009.txt,0
shot_013_frame010.txt,0
shot_013_frame011.txt,1
shot_013_frame012.txt,0
shot_013_frame013.txt,0
shot_013_frame014.txt,0
shot_013_frame015.txt,0
shot_013_frame016.txt,0
shot_013_frame017.txt,0
shot_013_frame018.txt,0
shot_013_frame019.txt,0
shot_013_frame020.txt,0
shot_013_frame021.txt,0
shot_013_frame022.txt,1
shot_013_frame023.txt,1
shot_013_frame024.txt,1
shot_013_frame025.txt,1
shot_013_frame026.txt,0
shot_014_frame000.txt,1
shot_014_frame001.txt,0
shot_014_frame002.txt,0
shot_014_frame003.txt,0
shot_014_frame004.txt,1
shot_014_frame005.txt,0
shot_014_frame006.txt,0
shot_014_frame007.txt,0
shot_014_frame008.txt,0
shot_014_frame009.txt,1
shot_014_frame010.txt,1
shot_014_frame011.txt,0
shot_014_frame012.txt,0
shot_014_frame013.txt,0
shot_014_frame014.txt,0
shot_014_frame015.txt,0
shot_014_frame016.txt,0
shot_014_frame017.txt,0
shot_014_frame018.txt,0
shot_014_frame019.txt,0
shot_014_frame020.txt,0
shot_014_frame021.txt,0
shot_014_frame022.txt,0
shot_014_frame023.txt,0
shot_014_frame024.txt,0
shot_014_frame025.txt,0
shot_014_frame026.txt,0
shot_015_frame000.txt,1
shot_015_frame001.txt,0
shot_015_frame002.txt,0
shot_015_frame003.txt,0
shot_015_frame004.txt,0
shot_015_frame005.txt,0
shot_015_frame006.txt,0
shot_015_frame007.txt,0
shot_015_frame008.txt,0
shot_015_frame009.txt,0
shot_015_frame010.txt,0
shot_015_frame011.txt,0
shot_015_frame012.txt,0
shot_015_frame013.txt,1
shot_015_frame014.txt,0
shot_015_frame015.txt,0
shot_015_frame016.txt,0
shot_015_frame017.txt,0
shot_015_frame018.txt,0
shot_015_frame019.txt,0
shot_015_frame020.txt,0
shot_015_frame021.txt,0
shot_015_frame022.txt,1
shot_015_frame023.txt,1
shot_015_frame024.txt,0
shot_015_frame025.txt,0
shot_015_frame026.txt,0
shot_016_frame000.txt,0
shot_016_frame001.txt,0
shot_016_frame002.txt,0
shot_016_frame003.txt,0
shot_016_frame004.txt,0
shot_016_frame005.txt,0
shot_016_frame006.txt,0
shot_016_frame007.txt,0
shot_016_frame008.txt,0
shot_016_frame009.txt,0
shot_016_frame010.txt,0
shot_016_frame011.txt,0
shot_016_frame012.txt,0
shot_016_frame013.txt,0
shot_016_frame014.txt,1
shot_016_frame015.txt,1
shot_016_frame016.txt,1
shot_016_frame017.txt,1
shot_016_frame018.txt,0
shot_016_frame019.txt,0
shot_016_frame020.txt,0
shot_016_frame021.txt,0
shot_016_frame022.txt,0
shot_016_frame023.txt,0
shot_016_frame024.txt,0
shot_016_frame025.txt,0
shot_016_frame026.txt,0
shot_017_frame000.txt,0
shot_017_frame001.txt,0
shot_017_frame002.txt,0
shot_017_frame003.txt,0
shot_017_frame004.txt,0
shot_017_frame005.txt,0
shot_017_frame006.txt,0
shot_017_frame007.txt,0
shot_017_frame008.txt,0
shot_017_frame009.txt,0
shot_017_frame010.txt,0
shot_017_frame011.txt,0
shot_017_frame012.txt,0
shot_017_frame013.txt,0
shot_017_frame014.txt,0
shot_017_frame015.txt,0
shot_017_frame016.txt,0
shot_017_frame017.txt,0
shot_017_frame018.txt,0
shot_017_frame019.txt,0
shot_017_frame020.txt,0
shot_017_frame021.txt,0
shot_017_frame022.txt,1
shot_017_frame023.txt,1
shot_017_frame024.txt,1
shot_017_frame025.txt,1
shot_017_frame026.txt,1
shot_018_frame000.txt,0
shot_018_frame001.txt,0
shot_018_frame002.txt,0
shot_018_frame003.txt,0
shot_018_frame004.txt,0
shot_018_frame005.txt,0
shot_018_frame006.txt,0
shot_018_frame007.txt,0
shot_018_frame008.txt,0
shot_018_frame009.txt,0
shot_018_frame010.txt,0
shot_018_frame011.txt,0
shot_018_frame012.txt,0
shot_018_frame013.txt,0
shot_018_frame014.txt,1
shot_018_frame015.txt,0
shot_018_frame016.txt,0
shot_018_frame017.txt,1
shot_018_frame018.txt,0
shot_018_frame019.txt,0
shot_018_frame020.txt,0
shot_018_frame021.txt,0
shot_018_frame022.txt,0
shot_018_frame023.txt,0
shot_018_frame024.txt,0
shot_018_frame025.txt,0
shot_018_frame026.txt,0
shot_019_frame000.txt,0
shot_019_frame001.txt,0
shot_019_frame002.txt,0
shot_019_frame003.txt,0
shot_019_frame004.txt,0
shot_019_frame005.txt,0
shot_019_frame006.txt,0
shot_019_frame007.txt,0
shot_019_frame008.txt,0
shot_019_frame009.txt,0
shot_019_frame010.txt,0
shot_019_frame011.txt,0
shot_019_frame012.txt,1
shot_019_frame013.txt,1
shot_019_frame014.txt,1
shot_019_frame015.txt,1
shot_019_frame016.txt,0
shot_019_frame017.txt,0
shot_019_frame018.txt,0
shot_019_frame019.txt,0
shot_019_frame020.txt,0
shot_019_frame021.txt,0
shot_019_frame022.txt,0
shot_019_frame023.txt,0
shot_019_frame024.txt,0
shot_019_frame025.txt,0
shot_019_frame026.txt,0
shot_020_frame000.txt,0
shot_020_frame001.txt,0
shot_020_frame002.txt,0
shot_020_frame003.txt,0
shot_020_frame004.txt,0
shot_020_frame005.txt,0
shot_020_frame006.txt,0
shot_020_frame007.txt,0
shot_020_frame008.txt,0
shot_020_frame009.txt,0
shot_020_frame010.txt,0
shot_020_frame011.txt,0
shot_020_frame012.txt,0
shot_020_frame013.txt,0
shot_020_frame014.txt,0
shot_020_frame015.txt,0
shot_020_frame016.txt,0
shot_020_frame017.txt,0
shot_020_frame018.txt,0
shot_020_frame019.txt,0
shot_020_frame020.txt,0
shot_020_frame021.txt,0
shot_020_frame022.txt,0
shot_020_frame023.txt,0
shot_020_frame024.txt,0
shot_020_frame025.txt,0
shot_020_frame026.txt,1
shot_021_frame000.txt,0
shot_021_frame001.txt,0
shot_021_frame002.txt,0
shot_021_frame003.txt,0
shot_021_frame004.txt,0
shot_021_frame005.txt,0
shot_021_frame006.txt,0
shot_021_frame007.txt,0
shot_021_frame008.txt,0
shot_021_frame009.txt,0
shot_021_frame010.txt,0
shot_021_frame011.txt,0
shot_021_frame012.txt,0
shot_021_frame013.txt,0
shot_021_frame014.txt,0
shot_021_frame015.txt,1
shot_021_frame016.txt,1
shot_021_frame017.txt,1
shot_021_frame018.txt,1
shot_021_frame019.txt,0
shot_021_frame020.txt,0
shot_021_frame021.txt,0
shot_021_frame022.txt,0
shot_021_frame023.txt,0
shot_021_frame024.txt,0
shot_021_frame025.txt,0
shot_021_frame026.txt,0
shot_022_frame000.txt,0
shot_022_frame001.txt,0
shot_022_frame002.txt,0
shot_022_frame003.txt,0
shot_022_frame004.txt,0
shot_022_frame005.txt,0
shot_022_frame006.txt,0
shot_022_frame007.txt,0
shot_022_frame008.txt,0
shot_022_frame009.txt,0
shot_022_frame010.txt,0
shot_022_frame011.txt,0
shot_022_frame012.txt,0
shot_022_frame013.txt,0
shot_022_frame014.txt,0
shot_022_frame015.txt,0
shot_022_frame016.txt,0
shot_022_frame017.txt,0
shot_022_frame018.txt,0
shot_022_frame019.txt,0
shot_022_frame020.txt,0
shot_022_frame021.txt,0
shot_022_frame022.txt,1
shot_022_frame023.txt,1
shot_022_frame024.txt,0
shot_022_frame025.txt,1
shot_022_frame026.txt,1
shot_023_frame000.txt,0
shot_023_frame001.txt,0
shot_023_frame002.txt,0
shot_023_frame003.txt,0
shot_023_frame004.txt,0
shot_023_frame005.txt,0
shot_023_frame006.txt,0
shot_023_frame007.txt,0
shot_023_frame008.txt,0
shot_023_frame009.txt,0
shot_023_frame010.txt,0
shot_023_frame011.txt,0
shot_023_frame012.txt,0
shot_023_frame013.txt,0
shot_023_frame014.txt,1
shot_023_frame015.txt,1
shot_023_frame016.txt,1
shot_023_frame017.txt,0
shot_023_frame018.txt,0
shot_023_frame019.txt,0
shot_023_frame020.txt,0
shot_023_frame021.txt,0
shot_023_frame022.txt,0
shot_023_frame023.txt,0
shot_023_frame024.txt,0
shot_023_frame025.txt,0
shot_023_frame026.txt,0
shot_024_frame000.txt,0
shot_024_frame001.txt,0
shot_024_frame002.txt,0
shot_024_frame003.txt,0
shot_024_frame004.txt,0
shot_024_frame005.txt,0
shot_024_frame006.txt,0
shot_024_frame007.txt,0
shot_024_frame008.txt,0
shot_024_frame009.txt,0
shot_024_frame010.txt,0
shot_024_frame011.txt,0
shot_024_frame012.txt,0
shot_024_frame013.txt,0
shot_024_frame014.txt,0
shot_024_frame015.txt,0
shot_024_frame016.txt,1
shot_024_frame017.txt,1
shot_024_frame018.txt,1
shot_024_frame019.txt,0
shot_024_frame020.txt,0
shot_024_frame021.txt,0
shot_024_frame022.txt,0
shot_024_frame023.txt,0
shot_024_frame024.txt,0
shot_024_frame025.txt,0
shot_024_frame026.txt,0
shot_025_frame000.txt,0
shot_025_frame001.txt,0
shot_025_frame002.txt,0
shot_025_frame003.txt,0
shot_025_frame004.txt,0
shot_025_frame005.txt,0
shot_025_frame006.txt,0
shot_025_frame007.txt,0
shot_025_frame008.txt,0
shot_025_frame009.txt,0
shot_025_frame010.txt,0
shot_025_frame011.txt,0
shot_025_frame012.txt,1
shot_025_frame013.txt,1
shot_025_frame014.txt,1
shot_025_frame015.txt,0
shot_025_frame016.txt,0
shot_025_frame017.txt,0
shot_025_frame018.txt,0
shot_025_frame019.txt,0
shot_025_frame020.txt,0
shot_025_frame021.txt,0
shot_025_frame022.txt,0
shot_025_frame023.txt,0
shot_025_frame024.txt,0
shot_025_frame025.txt,0
shot_025_frame026.txt,0
shot_026_frame000.txt,0
shot_026_frame001.txt,0
shot_026_frame002.txt,0
shot_026_frame003.txt,0
shot_026_frame004.txt,0
shot_026_frame005.txt,0
shot_026_frame006.txt,0
shot_026_frame007.txt,0
shot_026_frame008.txt,0
shot_026_frame009.txt,0
shot_026_frame010.txt,0
shot_026_frame011.txt,0
shot_026_frame012.txt,0
shot_026_frame013.txt,0
shot_026_frame014.txt,0
shot_026_frame015.txt,0
shot_026_frame016.txt,0
shot_026_frame017.txt,0
shot_026_frame018.txt,0
shot_026_frame019.txt,0
shot_026_frame020.txt,0
shot_026_frame021.txt,1
shot_026_frame022.txt,1
shot_026_frame023.txt,1
shot_026_frame024.txt,1
shot_026_frame025.txt,0
shot_026_frame026.txt,0
shot_027_frame000.txt,0
shot_027_frame001.txt,0
shot_027_frame002.txt,0
shot_027_frame003.txt,0
shot_027_frame004.txt,0
shot_027_frame005.txt,0
shot_027_frame006.txt,0
shot_027_frame007.txt,0
shot_027_frame008.txt,0
shot_027_frame009.txt,0
shot_027_frame010.txt,0
shot_027_frame011.txt,0
shot_027_frame012.txt,0
shot_027_frame013.txt,0
shot_027_frame014.txt,0
shot_027_frame015.txt,0
shot_027_frame016.txt,0
shot_027_frame017.txt,0
shot_027_frame018.txt,0
shot_027_frame019.txt,0
shot_027_frame020.txt,0
shot_027_frame021.txt,0
shot_027_frame022.txt,0
shot_027_frame023.txt,0
shot_027_frame024.txt,0
shot_027_frame025.txt,0
shot_027_frame026.txt,0
shot_028_frame000.txt,0
shot_028_frame001.txt,0
shot_028_frame002.txt,0
shot_028_frame003.txt,0
shot_028_frame004.txt,0
shot_028_frame005.txt,0
shot_028_frame006.txt,0
shot_028_frame007.txt,0
shot_028_frame008.txt,0
shot_028_frame009.txt,0
shot_028_frame010.txt,0
shot_028_frame011.txt,0
shot_028_frame012.txt,0
shot_028_frame013.txt,0
shot_028_frame014.txt,1
shot_028_frame015.txt,1
shot_028_frame016.txt,1
shot_028_frame017.txt,0
shot_028_frame018.txt,0
shot_028_frame019.txt,0
shot_028_frame020.txt,0
shot_028_frame021.txt,0
shot_028_frame022.txt,0
shot_028_frame023.txt,0
shot_028_frame024.txt,0
shot_028_frame025.txt,0
shot_028_frame026.txt,0
shot_029_frame000.txt,0
shot_029_frame001.txt,0
shot_029_frame002.txt,0
shot_029_frame003.txt,0
shot_029_frame004.txt,0
shot_029_frame005.txt,0
shot_029_frame006.txt,0
shot_029_frame007.txt,0
shot_029_frame008.txt,0
shot_029_frame009.txt,0
shot_029_frame010.txt,0
shot_029_frame011.txt,0
shot_029_frame012.txt,0
shot_029_frame013.txt,1
shot_029_frame014.txt,1
shot_029_frame015.txt,1
shot_029_frame016.txt,0
shot_029_frame017.txt,0
shot_029_frame018.txt,0
shot_029_frame019.txt,0
shot_029_frame020.txt,0
shot_029_frame021.txt,0
shot_029_frame022.txt,0
shot_029_frame023.txt,0
shot_029_frame024.txt,0
shot_029_frame025.txt,0
shot_029_frame026.txt,0
shot_030_frame000.txt,0
shot_030_frame001.txt,0
shot_030_frame002.txt,0
shot_030_frame003.txt,0
shot_030_frame004.txt,0
shot_030_frame005.txt,0
shot_030_frame006.txt,0
shot_030_frame007.txt,0
shot_030_frame008.txt,0
shot_030_frame009.txt,0
shot_030_frame010.txt,0
shot_030_frame011.txt,0
shot_030_frame012.txt,0
shot_030_frame013.txt,0
shot_030_frame014.txt,0
shot_030_frame015.txt,0
shot_030_frame016.txt,0
shot_030_frame017.txt,0
shot_030_frame018.txt,0
shot_030_frame019.txt,0
shot_030_frame020.txt,0
shot_030_frame021.txt,1
shot_030_frame022.txt,1
shot_030_frame023.txt,1
shot_030_frame024.txt,1
shot_030_frame025.txt,0
shot_030_frame026.txt,0
shot_031_frame000.txt,0
shot_031_frame001.txt,0
shot_031_frame002.txt,0
shot_031_frame003.txt,0
shot_031_frame004.txt,0
shot_031_frame005.txt,0
shot_031_frame006.txt,0
shot_031_frame007.txt,0
shot_031_frame008.txt,0
shot_031_frame009.txt,0
shot_031_frame010.txt,0
shot_031_frame011.txt,0
shot_031_frame012.txt,0
shot_031_frame013.txt,0
shot_031_frame014.txt,1
shot_031_frame015.txt,1
shot_031_frame016.txt,1
shot_031_frame017.txt,0
shot_031_frame018.txt,0
shot_031_frame019.txt,0
shot_031_frame020.txt,0
shot_031_frame021.txt,0
shot_031_frame022.txt,0
shot_031_frame023.txt,0
shot_031_frame024.txt,0
shot_031_frame025.txt,0
shot_031_frame026.txt,0
shot_032_frame000.txt,0
shot_032_frame001.txt,0
shot_032_frame002.txt,0
shot_032_frame003.txt,0
shot_032_frame004.txt,0
shot_032_frame005.txt,0
shot_032_frame006.txt,0
shot_032_frame007.txt,0
shot_032_frame008.txt,0
shot_032_frame009.txt,0
shot_032_frame010.txt,0
shot_032_frame011.txt,0
shot_032_frame012.txt,0
shot_032_frame013.txt,0
shot_032_frame014.txt,0
shot_032_frame015.txt,0
shot_032_frame016.txt,0
shot_032_frame017.txt,0
shot_032_frame018.txt,0
shot_032_frame019.txt,0
shot_032_frame020.txt,0
shot_032_frame021.txt,0
shot_032_frame022.txt,1
shot_032_frame023.txt,1
shot_032_frame024.txt,0
shot_032_frame025.txt,0
shot_032_frame026.txt,0
shot_033_frame000.txt,0
shot_033_frame001.txt,0
shot_033_frame002.txt,0
shot_033_frame003.txt,0
shot_033_frame004.txt,0
shot_033_frame005.txt,0
shot_033_frame006.txt,0
shot_033_frame007.txt,0
shot_033_frame008.txt,0
shot_033_frame009.txt,0
shot_033_frame010.txt,0
shot_033_frame011.txt,0
shot_033_frame012.txt,0
shot_033_frame013.txt,0
shot_033_frame014.txt,0
shot_033_frame015.txt,0
shot_033_frame016.txt,0
shot_033_frame017.txt,0
shot_033_frame018.txt,0
shot_033_frame019.txt,0
shot_033_frame020.txt,0
shot_033_frame021.txt,0
shot_033_frame022.txt,0
shot_033_frame023.txt,0
shot_033_frame024.txt,0
shot_033_frame025.txt,1
shot_033_frame026.txt,1
shot_034_frame000.txt,1
shot_034_frame001.txt,1
shot_034_frame002.txt,0
shot_034_frame003.txt,0
shot_034_frame004.txt,0
shot_034_frame005.txt,0
shot_034_frame006.txt,0
shot_034_frame007.txt,0
shot_034_frame008.txt,0
shot_034_frame009.txt,0
shot_034_frame010.txt,0
shot_034_frame011.txt,0
shot_034_frame012.txt,0
shot_034_frame013.txt,0
shot_034_frame014.txt,0
shot_034_frame015.txt,0
shot_034_frame016.txt,0
shot_034_frame017.txt,0
shot_034_frame018.txt,0
shot_034_frame019.txt,0
shot_034_frame020.txt,1
shot_034_frame021.txt,1
shot_034_frame022.txt,1
shot_034_frame023.txt,0
shot_034_frame024.txt,0
shot_034_frame025.txt,0
shot_034_frame026.txt,0
shot_035_frame000.txt,0
shot_035_frame001.txt,0
shot_035_frame002.txt,0
shot_035_frame003.txt,0
shot_035_frame004.txt,0
shot_035_frame005.txt,0
shot_035_frame006.txt,0
shot_035_frame007.txt,0
shot_035_frame008.txt,0
shot_035_frame009.txt,0
shot_035_frame010.txt,0
shot_035_frame011.txt,0
shot_035_frame012.txt,0
shot_035_frame013.txt,0
shot_035_frame014.txt,0
shot_035_frame015.txt,0
shot_035_frame016.txt,0
shot_035_frame017.txt,0
shot_035_frame018.txt,0
shot_035_frame019.txt,0
shot_035_frame020.txt,0
shot_035_frame021.txt,0
shot_035_frame022.txt,0
shot_035_frame023.txt,0
shot_035_frame024.txt,0
shot_035_frame025.txt,0
shot_035_frame026.txt,0
shot_036_frame000.txt,0
shot_036_frame001.txt,0
shot_036_frame002.txt,0
shot_036_frame003.txt,0
shot_036_frame004.txt,0
shot_036_frame005.txt,0
shot_036_frame006.txt,0
shot_036_frame007.txt,0
shot_036_frame008.txt,0
shot_036_frame009.txt,0
shot_036_frame010.txt,0
shot_036_frame011.txt,0
shot_036_frame012.txt,0
shot_036_frame013.txt,0
shot_036_frame014.txt,0
shot_036_frame015.txt,0
shot_036_frame016.txt,0
shot_036_frame017.txt,0
shot_036_frame018.txt,1
shot_036_frame019.txt,1
shot_036_frame020.txt,1
shot_036_frame021.txt,0
shot_036_frame022.txt,0
shot_036_frame023.txt,0
shot_036_frame024.txt,0
shot_036_frame025.txt,0
shot_036_frame026.txt,0
